base_datos,id_anuncio,precio_inmueble,precio_m2,tipo_inmueble,habitaciones,baños,metros_cuadrados,num_planta,id_barrio_oficial,dias_publicado,detalles_extra,segmento_precio,segmento_precio_m2,ciudad,barrio_oficial,precio_noche_estimado,ocupacion_media_estimada,nivel_precio,puntuacion_ROI365,ROI365_%,outlier_roi365
Idealista,110269490,429000.0,8094.33962264151,Piso,1.0,,53.0,2.0,112065,,Ascensor | Exterior,Entrada,Alto,Madrid,Costillares,106.675,0.1326,1-barrio+habitaciones,Baja rentabilidad,0.78,False
Idealista,110602889,300000.0,5454.545454545455,Piso,1.0,,55.0,2.0,112224,,Ascensor | Exterior,Entrada,Medio,Madrid,Quintana,96.9,0.2708,3-ciudad+habitaciones,Baja rentabilidad,2.08,False
Idealista,110726592,990000.0,9082.56880733945,Piso,3.0,,109.0,2.0,245172,,Garaje opc. 60.000 € | Ascensor | Exterior,Medio,Alto,Barcelona,Les Tres Torres,212.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,1.44,False
Idealista,109790204,1200000.0,8275.862068965518,Piso,4.0,,145.0,2.0,245243,,Ascensor | Exterior,Alto,Alto,Barcelona,Sant Gervasi - Galvany,424.0,0.2842,3-ciudad+habitaciones,Baja rentabilidad,2.38,False
Idealista,109868324,750000.0,3537.735849056604,Piso,6.0,,212.0,2.0,314078,,Ascensor | Exterior,Medio,Entrada,Valencia,El Carme,96.05,0.3236,2-barrio,Baja rentabilidad,0.98,False
Idealista,111225518,1229500.0,5854.761904761905,Piso,6.0,,210.0,2.0,224069,,Ascensor | Exterior,Alto,Medio,Barcelona,Dreta de l'Eixample,445.2,0.2871,1-barrio+habitaciones,Baja rentabilidad,2.47,False
Idealista,111343340,180000.0,5142.857142857143,Piso,1.0,,35.0,2.0,146266,,Exterior,Entrada,Medio,Madrid,Valdeacederas,96.9,0.2708,3-ciudad+habitaciones,Baja rentabilidad,3.46,False
Idealista,111377576,440000.0,6470.588235294118,Dúplex,1.0,,68.0,2.0,146022,,Ascensor | Exterior,Entrada,Medio,Madrid,Bellas Vistas,78.2,0.2369,1-barrio+habitaciones,Baja rentabilidad,1.0,False
Idealista,111204988,410000.0,8541.666666666666,Piso,1.0,,48.0,2.0,325119,,Ascensor | Exterior,Entrada,Alto,Valencia,Gran Via,112.2,0.2708,1-barrio+habitaciones,Baja rentabilidad,1.76,False
Idealista,98383941,379000.0,5742.424242424242,Piso,1.0,,66.0,2.0,146266,,Ascensor | Exterior,Entrada,Medio,Madrid,Valdeacederas,96.9,0.2708,3-ciudad+habitaciones,Baja rentabilidad,1.64,False
Idealista,110691528,740000.0,5481.481481481482,Piso,4.0,,135.0,2.0,102068,,Ascensor | Exterior,Medio,Medio,Madrid,Delicias,85.0,0.2464,2-barrio,Baja rentabilidad,0.67,False
Idealista,111356197,412500.0,7783.018867924528,Piso,1.0,,53.0,2.0,112065,,Garaje incluido | Ascensor | Exterior,Entrada,Alto,Madrid,Costillares,106.675,0.1326,1-barrio+habitaciones,Baja rentabilidad,0.81,False
Idealista,111365914,230000.0,3066.6666666666665,Piso,4.0,,75.0,2.0,327193,,Ascensor | Interior,Entrada,Entrada,Valencia,Nou Moles,183.6,0.2776,3-ciudad+habitaciones,Media rentabilidad,5.26,False
Idealista,111244881,180000.0,3600.0,Piso,2.0,,50.0,2.0,141255,,Ascensor | Exterior,Entrada,Entrada,Madrid,Simancas,137.7,0.2708,3-ciudad+habitaciones,Baja rentabilidad,4.91,False
Idealista,105240014,385000.0,7264.150943396226,Piso,2.0,,53.0,2.0,244252,,Ascensor | Exterior,Entrada,Alto,Barcelona,Sants,186.03,0.3327,2-barrio,Baja rentabilidad,3.81,False
Idealista,111240407,358000.0,5042.2535211267605,Piso,2.0,,71.0,2.0,141017,,Garaje incluido | Ascensor | Exterior,Entrada,Medio,Madrid,Arcos,85.0,0.227,2-barrio,Baja rentabilidad,1.28,False
Idealista,109767683,1550000.0,11923.076923076924,Piso,2.0,,130.0,2.0,224069,,Garaje incluido | Ascensor | Exterior,Lujo,Lujo,Barcelona,Dreta de l'Eixample,269.24,0.2871,1-barrio+habitaciones,Baja rentabilidad,1.18,False
Idealista,110114375,700000.0,10000.0,Piso,2.0,,70.0,2.0,109130,,Interior,Medio,Alto,Madrid,Justicia,164.47500000000002,0.2602,1-barrio+habitaciones,Baja rentabilidad,1.45,False
Idealista,109509786,285000.0,4750.0,Piso,2.0,,60.0,2.0,314095,,Ascensor | Exterior,Entrada,Medio,Valencia,El Pilar,93.925,0.3196,1-barrio+habitaciones,Baja rentabilidad,2.5,False
Idealista,110388102,450000.0,7894.736842105263,Piso,1.0,,57.0,2.0,213250,,Ascensor | Exterior,Entrada,Alto,Barcelona,"Sant Pere, Santa Caterina i la Ribera",132.5,0.2318,1-barrio+habitaciones,Baja rentabilidad,1.62,False
Idealista,108863438,179500.0,4273.809523809524,Piso,1.0,,42.0,2.0,213101,,Ascensor | Exterior,Entrada,Entrada,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Media rentabilidad,5.44,False
Idealista,111170272,580000.0,8923.076923076924,Piso,3.0,,65.0,2.0,218278,,Ascensor | Interior,Medio,Alto,Barcelona,Vila de Gràcia,164.3,0.3004,1-barrio+habitaciones,Baja rentabilidad,2.02,False
Idealista,110452526,659000.0,6724.489795918367,Piso,3.0,,98.0,2.0,139110,,Ascensor | Exterior,Medio,Medio,Madrid,Estrella,134.3,0.1522,2-barrio,Baja rentabilidad,0.74,False
Idealista,111344275,520000.0,8813.559322033898,Piso,1.0,,59.0,2.0,112237,,Ascensor | Exterior,Medio,Alto,Madrid,San Juan Bautista,96.9,0.2708,3-ciudad+habitaciones,Baja rentabilidad,1.2,False
Idealista,110953210,535000.0,6687.5,Piso,3.0,,80.0,2.0,218278,,Ascensor | Exterior,Medio,Medio,Barcelona,Vila de Gràcia,164.3,0.3004,1-barrio+habitaciones,Baja rentabilidad,2.19,False
Idealista,111229116,435000.0,5878.378378378378,Piso,3.0,,74.0,2.0,218278,,Exterior,Entrada,Medio,Barcelona,Vila de Gràcia,164.3,0.3004,1-barrio+habitaciones,Baja rentabilidad,2.69,False
Idealista,110208655,269900.0,3855.714285714286,Piso,3.0,,70.0,2.0,136234,,Exterior,Entrada,Entrada,Madrid,San Diego,185.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,4.41,False
Idealista,111154605,314000.0,4550.724637681159,Piso,3.0,,69.0,2.0,136234,,Exterior,Entrada,Medio,Madrid,San Diego,185.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,3.79,False
Idealista,110907278,264000.0,4258.064516129032,Piso,4.0,,62.0,2.0,230039,,Ascensor | Exterior,Entrada,Entrada,Barcelona,Can Peguera,424.0,0.2842,3-ciudad+habitaciones,Alta rentabilidad,10.83,False
Idealista,111392728,765000.0,6169.354838709677,Piso,6.0,,124.0,2.0,109130,,Ascensor | Interior,Medio,Medio,Madrid,Justicia,342.975,0.2602,1-barrio+habitaciones,Baja rentabilidad,2.77,False
Idealista,109707358,1050000.0,8750.0,Piso,2.0,,120.0,2.0,109256,,Ascensor | Exterior,Alto,Alto,Madrid,Sol,151.3,0.3349,1-barrio+habitaciones,Baja rentabilidad,1.14,False
Idealista,110345439,596000.0,8764.70588235294,Ático,2.0,,68.0,2.0,243099,,Ascensor | Exterior,Medio,Alto,Barcelona,El Poblenou,233.2,0.2794,1-barrio+habitaciones,Baja rentabilidad,2.59,False
Idealista,111299021,175000.0,3181.818181818182,Piso,2.0,,55.0,2.0,243071,,Exterior,Entrada,Entrada,Barcelona,El Besòs i el Maresme,212.0,0.2842,3-ciudad+habitaciones,Media rentabilidad,8.17,False
Idealista,110661736,478000.0,5431.818181818182,Piso,2.0,,88.0,2.0,243099,,Garaje incluido | Interior,Entrada,Medio,Barcelona,El Poblenou,233.2,0.2794,1-barrio+habitaciones,Baja rentabilidad,3.23,False
Idealista,110535872,1149000.0,8704.545454545454,Piso,2.0,,132.0,2.0,109265,,Ascensor | Exterior,Alto,Alto,Madrid,Universidad,148.75,0.286,1-barrio+habitaciones,Baja rentabilidad,0.88,False
Idealista,111384700,790000.0,7053.571428571428,Piso,4.0,,112.0,2.0,102127,,Garaje incluido | Ascensor | Exterior,Medio,Alto,Madrid,Imperial,304.3,0.2708,3-ciudad+habitaciones,Baja rentabilidad,2.47,False
Idealista,110907048,265000.0,4206.349206349207,Piso,4.0,,63.0,2.0,230039,,Ascensor | Exterior,Entrada,Entrada,Barcelona,Can Peguera,424.0,0.2842,3-ciudad+habitaciones,Alta rentabilidad,10.79,False
Idealista,105100166,280000.0,4179.104477611941,Piso,1.0,,67.0,2.0,218278,,Interior,Entrada,Entrada,Barcelona,Vila de Gràcia,196.1,0.3004,1-barrio+habitaciones,Baja rentabilidad,4.99,False
